Date,Price
2007/7/29,58.02
2007/7/30,58.02
2007/7/31,57.13
2007/8/1,57.62
2007/8/2,58.01
2007/8/3,56.72
2007/8/4,57.33
2007/8/5,57.33
2007/8/6,57.33
2007/8/7,57.33
2007/8/8,58.38
2007/8/9,57.1
2007/8/10,56.99
2007/8/11,57.42
2007/8/12,57.42
2007/8/13,57.42
2007/8/14,56.33
2007/8/15,55.24
2007/8/16,54.98
2007/8/17,55.81
2007/8/18,56.19
2007/8/19,56.19
2007/8/20,56.19
2007/8/21,56.34
2007/8/22,56.92
2007/8/23,56.98
2007/8/24,57.63
2007/8/25,57.49
2007/8/26,57.49
2007/8/27,57.49
2007/8/28,56.3
2007/8/29,57.64
2007/8/30,57.73
2007/8/31,58.52
2007/9/1,59.4
2007/9/2,59.4
2007/9/3,59.4
2007/9/4,59.4
2007/9/5,58.9
2007/9/6,59.07
2007/9/7,57.92
2007/9/8,57.89
2007/9/9,57.89
2007/9/10,57.89
2007/9/11,58.63
2007/9/12,58.3
2007/9/13,58.49
2007/9/14,58.17
2007/9/15,57.98
2007/9/16,57.98
2007/9/17,57.98
2007/9/18,59.19
2007/9/19,59.44
2007/9/20,59.59
2007/9/21,60.05
2007/9/22,59.92
2007/9/23,59.92
2007/9/24,59.92
2007/9/25,60.5
2007/9/26,60.65
2007/9/27,60.7
2007/9/28,60.76
2007/9/29,61.52
2007/9/30,61.52
2007/10/1,61.52
2007/10/2,61.62
2007/10/3,61.06
2007/10/4,61.02
2007/10/5,61.82
2007/10/6,62.24
2007/10/7,62.24
2007/10/8,62.24
2007/10/9,62.58
2007/10/10,62.79
2007/10/11,61.97
2007/10/12,62.68
2007/10/13,62.34
2007/10/14,62.34
2007/10/15,62.34
2007/10/16,61.96
2007/10/17,62.73
2007/10/18,62.94
2007/10/19,61.36
2007/10/20,61.93
2007/10/21,61.93
2007/10/22,61.93
2007/10/23,62.73
2007/10/24,61.99
2007/10/25,61.72
2007/10/26,63.06
2007/10/27,63.27
2007/10/28,63.27
2007/10/29,63.27
2007/10/30,63.5
2007/10/31,64.7
2007/11/1,63.63
2007/11/2,64.08
2007/11/3,63.78
2007/11/4,63.78
2007/11/5,63.78
2007/11/6,64.47
2007/11/7,62.83
2007/11/8,60.65
2007/11/9,58.83
2007/11/10,58.01
2007/11/11,58.01
2007/11/12,58.01
2007/11/13,60.1
2007/11/14,59.24
2007/11/15,58.9
2007/11/16,59.51
2007/11/17,58.6
2007/11/18,58.6
2007/11/19,58.6
2007/11/20,58.75
2007/11/21,57.94
2007/11/22,58.61
2007/11/23,58.61
2007/11/24,57.32
2007/11/25,57.32
2007/11/26,57.32
2007/11/27,58.18
2007/11/28,60
2007/11/29,60.15
2007/11/30,59.61
2007/12/1,59.1
2007/12/2,59.1
2007/12/3,59.1
2007/12/4,58.71
2007/12/5,60.36
2007/12/6,61.2
2007/12/7,61.3
2007/12/8,61.46
2007/12/9,61.46
2007/12/10,61.46
2007/12/11,60.23
2007/12/12,60.7
2007/12/13,61.17
2007/12/14,60.03
2007/12/15,58.8
2007/12/16,58.8
2007/12/17,58.8
2007/12/18,59.02
2007/12/19,59.23
2007/12/20,60.12
2007/12/21,61.15
2007/12/22,61.75
2007/12/23,61.75
2007/12/24,61.75
2007/12/25,61.91
2007/12/26,61.91
2007/12/27,60.97
2007/12/28,60.82
2007/12/29,60.15
2007/12/30,60.15
2007/12/31,60.15
2008/1/1,58.97
2008/1/2,58.97
2008/1/3,58.73
2008/1/4,56.16
2008/1/5,55.71
2008/1/6,55.71
2008/1/7,55.71
2008/1/8,54.13
2008/1/9,55.15
2008/1/10,55.33
2008/1/11,54.28
2008/1/12,55.38
2008/1/13,55.38
2008/1/14,55.38
2008/1/15,54.17
2008/1/16,53.3
2008/1/17,52.22
2008/1/18,52.36
2008/1/19,51.01
2008/1/20,51.01
2008/1/21,51.01
2008/1/22,51.01
2008/1/23,50.95
2008/1/24,52.11
2008/1/25,51.72
2008/1/26,51.98
2008/1/27,51.98
2008/1/28,51.98
2008/1/29,52.01
2008/1/30,51.86
2008/1/31,52.66
2008/2/1,53.27
2008/2/2,52.52
2008/2/3,52.52
2008/2/4,52.52
2008/2/5,50.77
2008/2/6,50.21
2008/2/7,50.17
2008/2/8,50.78
2008/2/9,51.29
2008/2/10,51.29
2008/2/11,51.29
2008/2/12,51.23
2008/2/13,52.47
2008/2/14,51.44
2008/2/15,51.05
2008/2/16,50.73
2008/2/17,50.73
2008/2/18,50.73
2008/2/19,50.73
2008/2/20,51.45
2008/2/21,51.01
2008/2/22,50.78
2008/2/23,51.48
2008/2/24,51.48
2008/2/25,51.48
2008/2/26,52.16
2008/2/27,52.4
2008/2/28,51.85
2008/2/29,50.62
2008/3/1,50.34
2008/3/2,50.34
2008/3/3,50.34
2008/3/4,50.52
2008/3/5,50.88
2008/3/6,49.94
2008/3/7,49.92
2008/3/8,49.35
2008/3/9,49.35
2008/3/10,49.35
2008/3/11,51.03
2008/3/12,50.8
2008/3/13,50.97
2008/3/14,49.91
2008/3/15,49.49
2008/3/16,49.49
2008/3/17,49.49
2008/3/18,51.52
2008/3/19,50.17
2008/3/20,51.01
2008/3/21,52.44
2008/3/22,52.44
2008/3/23,52.44
2008/3/24,52.44
2008/3/25,52.56
2008/3/26,52.05
2008/3/27,50.91
2008/3/28,50.65
2008/3/29,50.97
2008/3/30,50.97
2008/3/31,50.97
2008/4/1,52.69
2008/4/2,52.58
2008/4/3,52.69
2008/4/4,52.83
2008/4/5,52.63
2008/4/6,52.63
2008/4/7,52.63
2008/4/8,52.14
2008/4/9,51.97
2008/4/10,52.72
2008/4/11,51.29
2008/4/12,50.98
2008/4/13,50.98
2008/4/14,50.98
2008/4/15,51.05
2008/4/16,52.52
2008/4/17,52.64
2008/4/18,54.23
2008/4/19,54.63
2008/4/20,54.63
2008/4/21,54.63
2008/4/22,53.97
2008/4/23,54.63
2008/4/24,55.35
